Chr1,Chr2,Blocks
20:,utex395_scaffold_23_g403.t1,1
20:,utex395_scaffold_24_g301.t1,1
20:,utex395_scaffold_24_g549.t1,1
20:,utex395_scaffold_24_g617.t1,1
20:,utex395_scaffold_24_g734.t1,1
20:,utex395_scaffold_24_g867.t1,1
20:,utex2526_scaffold_23_g113.t1,1
20:,utex2526_scaffold_15_g819.t1,1
20:,utexb3016_scaffold_21_g1307.t1,1
20:,utex2526_scaffold_15_g106.t1,1
20:,utex2526_scaffold_13_g102.t1,1
20:,utex2526_scaffold_14_g101.t1,1
20:,utex2526_scaffold_14_g318.t1,1
20:,utex2526_scaffold_14_g331.t1,1
20:,utex2526_scaffold_14_g396.t1,1
20:,utex2526_scaffold_14_g420.t1,1
20:,utex2526_scaffold_14_g85.t1,1
20:,utex2526_scaffold_15_g107.t1,1
20:,utex2526_scaffold_15_g814.t1,1
20:,utex2526_scaffold_15_g204.t1,1
20:,utex2526_scaffold_15_g205.t1,1
20:,utex2526_scaffold_15_g270.t1,1
20:,utex2526_scaffold_15_g290.t1,1
20:,utex2526_scaffold_15_g364.t1,1
20:,utex2526_scaffold_15_g596.t1,1
20:,utex2526_scaffold_15_g630.t1,1
20:,utex395_scaffold_25_g1041.t1,1
20:,utex395_scaffold_25_g324.t1,1
20:,utex395_scaffold_25_g562.t1,1
20:,utexb3016_scaffold_17_g883.t1,1
20:,utexb3016_scaffold_16_g338.t1,1
20:,utexb3016_scaffold_16_g412.t1,1
20:,utexb3016_scaffold_16_g640.t1,1
20:,utexb3016_scaffold_16_g823.t1,1
20:,utexb3016_scaffold_16_g931.t1,1
20:,utexb3016_scaffold_17_g221.t1,1
20:,utexb3016_scaffold_17_g755.t1,1
20:,utexb3016_scaffold_17_g959.t1,1
20:,utex395_scaffold_25_g738.t1,1
20:,utexb3016_scaffold_18_g187.t1,1
20:,utexb3016_scaffold_18_g799.t1,1
20:,utexb3016_scaffold_20_g161.t1,1
20:,utexb3016_scaffold_20_g287.t1,1
20:,utexb3016_scaffold_21_g1126.t1,1
20:,utexb3016_scaffold_21_g120.t1,1
20:,utexb3016_scaffold_21_g126.t1,1
20:,utexb3016_scaffold_16_g254.t1,1
20:,utexb3016_scaffold_15_g598.t1,1
20:,utexb3016_scaffold_15_g478.t1,1
20:,utexb3016_scaffold_15_g320.t1,1
20:,utex395_scaffold_2_g200.t1,1
20:,utex395_scaffold_2_g268.t1,1
20:,utex395_scaffold_2_g350.t1,1
20:,utex395_scaffold_2_g66.t1,1
20:,utexb3016_scaffold_10_g196.t1,1
20:,utexb3016_scaffold_10_g279.t1,1
20:,utexb3016_scaffold_10_g292.t1,1
20:,utexb3016_scaffold_10_g364.t1,1
20:,utexb3016_scaffold_10_g525.t1,1
20:,utexb3016_scaffold_10_g96.t1,1
20:,utexb3016_scaffold_12_g341.t1,1
20:,utexb3016_scaffold_12_g450.t1,1
20:,utexb3016_scaffold_12_g646.t1,1
20:,utexb3016_scaffold_13_g175.t1,1
20:,utexb3016_scaffold_14_g86.t1,1
1:,utexb3016_scaffold_18_g651.t1,1
1:,utexb3016_scaffold_18_g617.t1,1
1:,utexb3016_scaffold_18_g599.t1,1
1:,utex395_scaffold_25_g1317.t1,1
1:,utex395_scaffold_25_g1113.t1,1
1:,utex395_scaffold_25_g1118.t1,1
1:,utex395_scaffold_25_g1147.t1,1
1:,utex395_scaffold_25_g1184.t1,1
1:,utex395_scaffold_25_g1226.t1,1
1:,utex395_scaffold_25_g126.t1,1
1:,utex395_scaffold_25_g1284.t1,1
1:,utex395_scaffold_25_g1378.t1,1
1:,utex395_scaffold_24_g821.t1,1
1:,utex395_scaffold_25_g145.t1,1
1:,utex395_scaffold_25_g189.t1,1
1:,utex395_scaffold_25_g196.t1,1
1:,utex395_scaffold_25_g247.t1,1
1:,utex395_scaffold_25_g276.t1,1
1:,utex395_scaffold_25_g287.t1,1
1:,utex395_scaffold_25_g349.t1,1
1:,utex395_scaffold_24_g826.t1,1
1:,utex395_scaffold_24_g82.t1,1
1:,utex395_scaffold_25_g501.t1,1
1:,utex395_scaffold_24_g552.t1,1
1:,utex395_scaffold_24_g401.t1,1
1:,utex395_scaffold_24_g410.t1,1
1:,utex395_scaffold_24_g449.t1,1
1:,utex395_scaffold_24_g462.t1,1
1:,utex395_scaffold_24_g487.t1,1
1:,utex395_scaffold_24_g512.t1,1
1:,utex395_scaffold_24_g528.t1,1
1:,utex395_scaffold_24_g562.t1,1
1:,utex395_scaffold_24_g78.t1,1
1:,utex395_scaffold_24_g571.t1,1
1:,utex395_scaffold_24_g648.t1,1
1:,utex395_scaffold_24_g663.t1,1
1:,utex395_scaffold_24_g667.t1,1
1:,utex395_scaffold_24_g681.t1,1
1:,utex395_scaffold_24_g72.t1,1
1:,utex395_scaffold_24_g769.t1,1
1:,utex395_scaffold_25_g473.t1,1
1:,utex395_scaffold_25_g514.t1,1
1:,utex395_scaffold_2_g352.t1,1
1:,utex395_scaffold_2_g242.t1,1
1:,utex395_scaffold_2_g11.t1,1
1:,utex395_scaffold_2_g123.t1,1
1:,utex395_scaffold_2_g132.t1,1
1:,utex395_scaffold_2_g141.t1,1
1:,utex395_scaffold_2_g157.t1,1
1:,utex395_scaffold_2_g198.t1,1
1:,utex395_scaffold_2_g200.t1,1
1:,utex395_scaffold_2_g246.t1,1
1:,utex395_scaffold_25_g980.t1,1
1:,utex395_scaffold_2_g25.t1,1
1:,utex395_scaffold_2_g251.t1,1
1:,utex395_scaffold_2_g264.t1,1
1:,utex395_scaffold_2_g269.t1,1
1:,utex395_scaffold_2_g284.t1,1
1:,utex395_scaffold_2_g311.t1,1
1:,utex395_scaffold_2_g315.t1,1
1:,utex395_scaffold_2_g105.t1,1
1:,utex395_scaffold_25_g974.t1,1
1:,utex395_scaffold_25_g575.t1,1
1:,utex395_scaffold_25_g762.t1,1
1:,utex395_scaffold_25_g586.t1,1
1:,utex395_scaffold_25_g61.t1,1
1:,utex395_scaffold_25_g613.t1,1
1:,utex395_scaffold_25_g650.t1,1
1:,utex395_scaffold_25_g685.t1,1
1:,utex395_scaffold_25_g7.t1,1
1:,utex395_scaffold_25_g712.t1,1
1:,utex395_scaffold_25_g786.t1,1
1:,utex395_scaffold_25_g919.t1,1
1:,utex395_scaffold_25_g802.t1,1
1:,utex395_scaffold_25_g817.t1,1
1:,utex395_scaffold_25_g844.t1,1
1:,utex395_scaffold_25_g86.t1,1
1:,utex395_scaffold_25_g875.t1,1
1:,utex395_scaffold_25_g898.t1,1
1:,utex395_scaffold_25_g912.t1,1
1:,utex395_scaffold_24_g386.t1,1
1:,utex395_scaffold_24_g362.t1,1
1:,utex395_scaffold_24_g346.t1,1
1:,utex395_scaffold_1_g369.t1,1
1:,utex395_scaffold_1_g217.t1,1
1:,utex395_scaffold_1_g247.t1,1
1:,utex395_scaffold_1_g258.t1,1
1:,utex395_scaffold_1_g27.t1,1
1:,utex395_scaffold_1_g310.t1,1
1:,utex395_scaffold_1_g344.t1,1
1:,utex395_scaffold_1_g361.t1,1
1:,utex395_scaffold_1_g394.t1,1
1:,utex395_scaffold_1_g165.t1,1
1:,utex395_scaffold_1_g426.t1,1
1:,utex395_scaffold_1_g442.t1,1
1:,utex395_scaffold_1_g475.t1,1
1:,utex395_scaffold_1_g6.t1,1
1:,utex395_scaffold_1_g64.t1,1
1:,utex395_scaffold_1_g76.t1,1
1:,utex395_scaffold_1_g95.t1,1
1:,utex395_scaffold_1_g185.t1,1
1:,utex395_scaffold_1_g15.t1,1
1:,utex395_scaffold_24_g338.t1,1
1:,utex395_scaffold_18_g631.t1,1
1:,utex395_scaffold_18_g454.t1,1
1:,utex395_scaffold_18_g479.t1,1
1:,utex395_scaffold_18_g486.t1,1
1:,utex395_scaffold_18_g522.t1,1
1:,utex395_scaffold_18_g554.t1,1
1:,utex395_scaffold_18_g589.t1,1
1:,utex395_scaffold_18_g630.t1,1
1:,utex395_scaffold_18_g65.t1,1
1:,utex395_scaffold_1_g134.t1,1
1:,utex395_scaffold_18_g689.t1,1
1:,utex395_scaffold_18_g725.t1,1
1:,utex395_scaffold_18_g77.t1,1
1:,utex395_scaffold_18_g88.t1,1
1:,utex395_scaffold_19_g11.t1,1
1:,utex395_scaffold_19_g206.t1,1
1:,utex395_scaffold_1_g10.t1,1
1:,utex395_scaffold_20_g103.t1,1
1:,utex395_scaffold_20_g109.t1,1
1:,utex395_scaffold_20_g143.t1,1
1:,utex395_scaffold_23_g47.t1,1
1:,utex395_scaffold_23_g235.t1,1
1:,utex395_scaffold_23_g266.t1,1
1:,utex395_scaffold_23_g297.t1,1
1:,utex395_scaffold_23_g303.t1,1
1:,utex395_scaffold_23_g4.t1,1
1:,utex395_scaffold_23_g409.t1,1
1:,utex395_scaffold_23_g44.t1,1
1:,utex395_scaffold_23_g55.t1,1
1:,utex395_scaffold_20_g174.t1,1
1:,utex395_scaffold_23_g64.t1,1
1:,utex395_scaffold_24_g145.t1,1
1:,utex395_scaffold_24_g173.t1,1
1:,utex395_scaffold_24_g239.t1,1
1:,utex395_scaffold_24_g258.t1,1
1:,utex395_scaffold_24_g279.t1,1
1:,utex395_scaffold_24_g309.t1,1
1:,utex395_scaffold_23_g214.t1,1
1:,utex395_scaffold_23_g165.t1,1
1:,utex395_scaffold_23_g151.t1,1
1:,utex395_scaffold_22_g303.t1,1
1:,utex395_scaffold_20_g188.t1,1
1:,utex395_scaffold_20_g25.t1,1
1:,utex395_scaffold_20_g261.t1,1
1:,utex395_scaffold_20_g372.t1,1
1:,utex395_scaffold_20_g519.t1,1
1:,utex395_scaffold_20_g536.t1,1
1:,utex395_scaffold_20_g567.t1,1
1:,utex395_scaffold_20_g6.t1,1
1:,utex395_scaffold_20_g60.t1,1
1:,utex395_scaffold_20_g652.t1,1
1:,utex395_scaffold_20_g693.t1,1
1:,utex395_scaffold_20_g738.t1,1
1:,utex395_scaffold_20_g763.t1,1
1:,utex395_scaffold_20_g774.t1,1
1:,utex395_scaffold_20_g795.t1,1
1:,utex395_scaffold_2_g338.t1,1
1:,utex395_scaffold_2_g379.t1,1
1:,utexb3016_scaffold_18_g510.t1,1
1:,utexb3016_scaffold_17_g169.t1,1
1:,utexb3016_scaffold_16_g787.t1,1
1:,utexb3016_scaffold_16_g808.t1,1
1:,utexb3016_scaffold_16_g854.t1,1
1:,utexb3016_scaffold_16_g960.t1,1
1:,utexb3016_scaffold_17_g106.t1,1
1:,utexb3016_scaffold_17_g14.t1,1
1:,utexb3016_scaffold_17_g164.t1,1
1:,utexb3016_scaffold_17_g197.t1,1
1:,utexb3016_scaffold_16_g695.t1,1
1:,utexb3016_scaffold_17_g2.t1,1
1:,utexb3016_scaffold_17_g206.t1,1
1:,utexb3016_scaffold_17_g22.t1,1
1:,utexb3016_scaffold_17_g232.t1,1
1:,utexb3016_scaffold_17_g233.t1,1
1:,utexb3016_scaffold_17_g252.t1,1
1:,utexb3016_scaffold_17_g259.t1,1
1:,utexb3016_scaffold_16_g718.t1,1
1:,utexb3016_scaffold_16_g682.t1,1
1:,utexb3016_scaffold_17_g3.t1,1
1:,utexb3016_scaffold_16_g284.t1,1
1:,utexb3016_scaffold_15_g727.t1,1
1:,utexb3016_scaffold_15_g94.t1,1
1:,utexb3016_scaffold_16_g100.t1,1
1:,utexb3016_scaffold_16_g129.t1,1
1:,utexb3016_scaffold_16_g163.t1,1
1:,utexb3016_scaffold_16_g169.t1,1
1:,utexb3016_scaffold_16_g2.t1,1
1:,utexb3016_scaffold_16_g347.t1,1
1:,utexb3016_scaffold_16_g615.t1,1
1:,utexb3016_scaffold_16_g368.t1,1
1:,utexb3016_scaffold_16_g39.t1,1
1:,utexb3016_scaffold_16_g467.t1,1
1:,utexb3016_scaffold_16_g519.t1,1
1:,utexb3016_scaffold_16_g541.t1,1
1:,utexb3016_scaffold_16_g553.t1,1
1:,utexb3016_scaffold_16_g597.t1,1
1:,utexb3016_scaffold_17_g288.t1,1
1:,utexb3016_scaffold_17_g306.t1,1
1:,utex395_scaffold_2_g386.t1,1
1:,utexb3016_scaffold_18_g113.t1,1
1:,utexb3016_scaffold_17_g804.t1,1
1:,utexb3016_scaffold_17_g816.t1,1
1:,utexb3016_scaffold_17_g817.t1,1
1:,utexb3016_scaffold_17_g818.t1,1
1:,utexb3016_scaffold_17_g851.t1,1
1:,utexb3016_scaffold_17_g872.t1,1
1:,utexb3016_scaffold_17_g893.t1,1
1:,utexb3016_scaffold_18_g195.t1,1
1:,utexb3016_scaffold_17_g689.t1,1
1:,utexb3016_scaffold_18_g244.t1,1
1:,utexb3016_scaffold_18_g3.t1,1
1:,utexb3016_scaffold_18_g312.t1,1
1:,utexb3016_scaffold_18_g317.t1,1
1:,utexb3016_scaffold_18_g381.t1,1
1:,utexb3016_scaffold_18_g385.t1,1
1:,utexb3016_scaffold_18_g449.t1,1
1:,utexb3016_scaffold_17_g720.t1,1
1:,utexb3016_scaffold_17_g671.t1,1
1:,utexb3016_scaffold_17_g384.t1,1
1:,utexb3016_scaffold_17_g549.t1,1
1:,utexb3016_scaffold_17_g413.t1,1
1:,utexb3016_scaffold_17_g439.t1,1
1:,utexb3016_scaffold_17_g467.t1,1
1:,utexb3016_scaffold_17_g496.t1,1
1:,utexb3016_scaffold_17_g501.t1,1
1:,utexb3016_scaffold_17_g529.t1,1
1:,utexb3016_scaffold_17_g537.t1,1
1:,utexb3016_scaffold_17_g605.t1,1
1:,utexb3016_scaffold_17_g663.t1,1
1:,utexb3016_scaffold_17_g623.t1,1
1:,utexb3016_scaffold_17_g625.t1,1
1:,utexb3016_scaffold_17_g626.t1,1
1:,utexb3016_scaffold_17_g636.t1,1
1:,utexb3016_scaffold_17_g641.t1,1
1:,utexb3016_scaffold_17_g642.t1,1
1:,utexb3016_scaffold_17_g648.t1,1
1:,utexb3016_scaffold_15_g699.t1,1
1:,utexb3016_scaffold_15_g695.t1,1
1:,utexb3016_scaffold_15_g661.t1,1
1:,utexb3016_scaffold_10_g716.t1,1
1:,utexb3016_scaffold_10_g444.t1,1
1:,utexb3016_scaffold_10_g456.t1,1
1:,utexb3016_scaffold_10_g462.t1,1
1:,utexb3016_scaffold_10_g527.t1,1
1:,utexb3016_scaffold_10_g576.t1,1
1:,utexb3016_scaffold_10_g633.t1,1
1:,utexb3016_scaffold_10_g693.t1,1
1:,utexb3016_scaffold_10_g738.t1,1
1:,utexb3016_scaffold_10_g37.t1,1
1:,utexb3016_scaffold_10_g767.t1,1
1:,utexb3016_scaffold_10_g772.t1,1
1:,utexb3016_scaffold_10_g8.t1,1
1:,utexb3016_scaffold_12_g122.t1,1
1:,utexb3016_scaffold_12_g144.t1,1
1:,utexb3016_scaffold_12_g164.t1,1
1:,utexb3016_scaffold_12_g205.t1,1
1:,utexb3016_scaffold_10_g43.t1,1
1:,utexb3016_scaffold_10_g319.t1,1
1:,utexb3016_scaffold_15_g653.t1,1
1:,utex395_scaffold_4_g444.t1,1
1:,utex395_scaffold_2_g387.t1,1
1:,utex395_scaffold_2_g429.t1,1
1:,utex395_scaffold_2_g490.t1,1
1:,utex395_scaffold_2_g5.t1,1
1:,utex395_scaffold_2_g52.t1,1
1:,utex395_scaffold_4_g219.t1,1
1:,utex395_scaffold_4_g401.t1,1
1:,utex395_scaffold_4_g492.t1,1
1:,utexb3016_scaffold_10_g315.t1,1
1:,utex395_scaffold_4_g505.t1,1
1:,utexb3016_scaffold_10_g156.t1,1
1:,utexb3016_scaffold_10_g220.t1,1
1:,utexb3016_scaffold_10_g221.t1,1
1:,utexb3016_scaffold_10_g250.t1,1
1:,utexb3016_scaffold_10_g251.t1,1
1:,utexb3016_scaffold_10_g290.t1,1
1:,utexb3016_scaffold_12_g243.t1,1
1:,utexb3016_scaffold_12_g268.t1,1
1:,utexb3016_scaffold_12_g392.t1,1
1:,utexb3016_scaffold_15_g294.t1,1
1:,utexb3016_scaffold_14_g60.t1,1
1:,utexb3016_scaffold_14_g61.t1,1
1:,utexb3016_scaffold_14_g95.t1,1
1:,utexb3016_scaffold_15_g140.t1,1
1:,utexb3016_scaffold_15_g263.t1,1
1:,utexb3016_scaffold_15_g266.t1,1
1:,utexb3016_scaffold_15_g283.t1,1
1:,utexb3016_scaffold_15_g326.t1,1
1:,utexb3016_scaffold_12_g395.t1,1
1:,utexb3016_scaffold_15_g406.t1,1
1:,utexb3016_scaffold_15_g411.t1,1
1:,utexb3016_scaffold_15_g419.t1,1
1:,utexb3016_scaffold_15_g512.t1,1
1:,utexb3016_scaffold_15_g558.t1,1
1:,utexb3016_scaffold_15_g604.t1,1
1:,utexb3016_scaffold_15_g640.t1,1
1:,utexb3016_scaffold_14_g37.t1,1
1:,utexb3016_scaffold_14_g16.t1,1
1:,utexb3016_scaffold_14_g138.t1,1
1:,utexb3016_scaffold_13_g82.t1,1
1:,utexb3016_scaffold_12_g485.t1,1
1:,utexb3016_scaffold_12_g511.t1,1
1:,utexb3016_scaffold_12_g546.t1,1
1:,utexb3016_scaffold_12_g581.t1,1
1:,utexb3016_scaffold_12_g676.t1,1
1:,utexb3016_scaffold_12_g726.t1,1
1:,utexb3016_scaffold_12_g78.t1,1
1:,utexb3016_scaffold_13_g164.t1,1
1:,utexb3016_scaffold_13_g176.t1,1
1:,utexb3016_scaffold_13_g2.t1,1
1:,utexb3016_scaffold_13_g248.t1,1
1:,utexb3016_scaffold_13_g254.t1,1
1:,utexb3016_scaffold_13_g40.t1,1
1:,utexb3016_scaffold_13_g5.t1,1
1:,utexb3016_scaffold_13_g74.t1,1
21:,utexb3016_scaffold_17_g885.t1,1
21:,utexb3016_scaffold_18_g801.t1,1
2:,utex2526_scaffold_15_g1070.t1,1
27:,utexb3016_scaffold_22_g393.t1,1
27:,utexb3016_scaffold_21_g539.t1,1
27:,utexb3016_scaffold_21_g814.t1,1
27:,utexb3016_scaffold_21_g894.t1,1
27:,utexb3016_scaffold_22_g1003.t1,1
27:,utexb3016_scaffold_22_g1163.t1,1
27:,utexb3016_scaffold_22_g144.t1,1
27:,utexb3016_scaffold_22_g355.t1,1
28:,utex2526_scaffold_10_g655.t1,1
27:,utexb3016_scaffold_20_g308.t1,1
28:,utex2526_scaffold_11_g38.t1,1
28:,utex2526_scaffold_12_g418.t1,1
28:,utex2526_scaffold_12_g516.t1,1
28:,utex2526_scaffold_14_g344.t1,1
28:,utex2526_scaffold_14_g469.t1,1
28:,utex2526_scaffold_15_g123.t1,1
28:,utex2526_scaffold_15_g287.t1,1
27:,utexb3016_scaffold_21_g146.t1,1
27:,utexb3016_scaffold_20_g183.t1,1
28:,utex2526_scaffold_15_g376.t1,1
27:,utexb3016_scaffold_12_g463.t1,1
27:,utex395_scaffold_25_g342.t1,1
27:,utex395_scaffold_2_g291.t1,1
27:,utexb3016_scaffold_10_g115.t1,1
27:,utexb3016_scaffold_10_g318.t1,1
27:,utexb3016_scaffold_10_g379.t1,1
27:,utexb3016_scaffold_10_g564.t1,1
27:,utexb3016_scaffold_12_g364.t1,1
27:,utexb3016_scaffold_12_g664.t1,1
27:,utexb3016_scaffold_18_g822.t1,1
27:,utexb3016_scaffold_15_g501.t1,1
27:,utexb3016_scaffold_15_g634.t1,1
27:,utexb3016_scaffold_16_g433.t1,1
27:,utexb3016_scaffold_16_g659.t1,1
27:,utexb3016_scaffold_16_g955.t1,1
27:,utexb3016_scaffold_17_g778.t1,1
27:,utexb3016_scaffold_17_g922.t1,1
28:,utex2526_scaffold_15_g317.t1,1
28:,utex2526_scaffold_15_g605.t1,1
27:,utex395_scaffold_24_g629.t1,1
28:,utexb3016_scaffold_18_g823.t1,1
28:,utexb3016_scaffold_15_g507.t1,1
28:,utexb3016_scaffold_15_g637.t1,1
28:,utexb3016_scaffold_16_g436.t1,1
28:,utexb3016_scaffold_16_g660.t1,1
28:,utexb3016_scaffold_16_g959.t1,1
28:,utexb3016_scaffold_17_g780.t1,1
28:,utexb3016_scaffold_17_g924.t1,1
28:,utexb3016_scaffold_20_g322.t1,1
28:,utexb3016_scaffold_12_g465.t1,1
28:,utexb3016_scaffold_21_g166.t1,1
28:,utexb3016_scaffold_21_g540.t1,1
28:,utexb3016_scaffold_21_g895.t1,1
28:,utexb3016_scaffold_22_g1006.t1,1
28:,utexb3016_scaffold_22_g1168.t1,1
28:,utexb3016_scaffold_22_g148.t1,1
28:,utexb3016_scaffold_22_g357.t1,1
28:,utexb3016_scaffold_12_g667.t1,1
28:,utexb3016_scaffold_12_g366.t1,1
28:,utex2526_scaffold_15_g836.t1,1
28:,utex395_scaffold_20_g226.t1,1
28:,utex2526_scaffold_1_g34.t1,1
28:,utex395_scaffold_17_g156.t1,1
28:,utex395_scaffold_18_g527.t1,1
28:,utex395_scaffold_1_g275.t1,1
28:,utex395_scaffold_1_g327.t1,1
28:,utex395_scaffold_1_g83.t1,1
28:,utex395_scaffold_20_g173.t1,1
28:,utex395_scaffold_20_g67.t1,1
28:,utexb3016_scaffold_10_g565.t1,1
28:,utex395_scaffold_24_g639.t1,1
28:,utex395_scaffold_25_g1054.t1,1
28:,utex395_scaffold_25_g346.t1,1
28:,utex395_scaffold_2_g295.t1,1
28:,utexb3016_scaffold_10_g116.t1,1
28:,utexb3016_scaffold_10_g319.t1,1
28:,utexb3016_scaffold_10_g380.t1,1
27:,utex395_scaffold_25_g1053.t1,1
27:,utex395_scaffold_20_g63.t1,1
21:,utexb3016_scaffold_20_g163.t1,1
26:,utexb3016_scaffold_10_g206.t1,1
26:,utex395_scaffold_24_g626.t1,1
26:,utex395_scaffold_24_g755.t1,1
26:,utex395_scaffold_25_g1052.t1,1
26:,utex395_scaffold_25_g340.t1,1
26:,utex395_scaffold_25_g744.t1,1
26:,utex395_scaffold_2_g288.t1,1
26:,utexb3016_scaffold_10_g113.t1,1
26:,utexb3016_scaffold_10_g313.t1,1
26:,utex395_scaffold_20_g222.t1,1
26:,utexb3016_scaffold_10_g378.t1,1
26:,utexb3016_scaffold_10_g563.t1,1
26:,utexb3016_scaffold_12_g359.t1,1
26:,utexb3016_scaffold_12_g462.t1,1
26:,utexb3016_scaffold_12_g661.t1,1
26:,utexb3016_scaffold_15_g497.t1,1
26:,utexb3016_scaffold_15_g625.t1,1
26:,utex395_scaffold_20_g56.t1,1
26:,utex395_scaffold_20_g171.t1,1
26:,utexb3016_scaffold_16_g362.t1,1
26:,utex2526_scaffold_15_g603.t1,1
26:,utex2526_scaffold_14_g341.t1,1
26:,utex2526_scaffold_14_g354.t1,1
26:,utex2526_scaffold_14_g466.t1,1
26:,utex2526_scaffold_15_g119.t1,1
26:,utex2526_scaffold_15_g283.t1,1
26:,utex2526_scaffold_15_g313.t1,1
26:,utex2526_scaffold_15_g374.t1,1
26:,utex2526_scaffold_15_g823.t1,1
26:,utex395_scaffold_1_g75.t1,1
26:,utex2526_scaffold_15_g825.t1,1
26:,utex2526_scaffold_1_g32.t1,1
26:,utex395_scaffold_17_g154.t1,1
26:,utex395_scaffold_18_g177.t1,1
26:,utex395_scaffold_18_g525.t1,1
26:,utex395_scaffold_1_g251.t1,1
26:,utex395_scaffold_1_g320.t1,1
26:,utexb3016_scaffold_16_g271.t1,1
26:,utexb3016_scaffold_16_g430.t1,1
27:,utex395_scaffold_20_g225.t1,1
27:,utex2526_scaffold_15_g833.t1,1
27:,utex2526_scaffold_14_g343.t1,1
27:,utex2526_scaffold_14_g467.t1,1
27:,utex2526_scaffold_15_g122.t1,1
27:,utex2526_scaffold_15_g286.t1,1
27:,utex2526_scaffold_15_g314.t1,1
27:,utex2526_scaffold_15_g375.t1,1
27:,utex2526_scaffold_15_g604.t1,1
27:,utex2526_scaffold_1_g33.t1,1
27:,utex2526_scaffold_12_g416.t1,1
27:,utex395_scaffold_17_g155.t1,1
27:,utex395_scaffold_18_g178.t1,1
27:,utex395_scaffold_18_g526.t1,1
27:,utex395_scaffold_1_g273.t1,1
27:,utex395_scaffold_1_g323.t1,1
27:,utex395_scaffold_1_g80.t1,1
27:,utex395_scaffold_20_g172.t1,1
27:,utex2526_scaffold_12_g514.t1,1
27:,utex2526_scaffold_11_g37.t1,1
26:,utexb3016_scaffold_16_g654.t1,1
26:,utexb3016_scaffold_21_g143.t1,1
26:,utexb3016_scaffold_16_g842.t1,1
26:,utexb3016_scaffold_16_g954.t1,1
26:,utexb3016_scaffold_17_g777.t1,1
26:,utexb3016_scaffold_17_g919.t1,1
26:,utexb3016_scaffold_18_g821.t1,1
26:,utexb3016_scaffold_20_g179.t1,1
26:,utexb3016_scaffold_20_g299.t1,1
26:,utexb3016_scaffold_21_g537.t1,1
27:,utex2526_scaffold_10_g653.t1,1
26:,utexb3016_scaffold_21_g813.t1,1
26:,utexb3016_scaffold_21_g891.t1,1
26:,utexb3016_scaffold_22_g1002.t1,1
26:,utexb3016_scaffold_22_g1162.t1,1
26:,utexb3016_scaffold_22_g141.t1,1
26:,utexb3016_scaffold_22_g352.t1,1
26:,utexb3016_scaffold_22_g392.t1,1
28:,utexb3016_scaffold_22_g398.t1,1
29:,utex2526_scaffold_11_g39.t1,1
29:,utex2526_scaffold_12_g420.t1,1
2:,utex2526_scaffold_12_g70.t1,1
2:,utex2526_scaffold_12_g551.t1,1
2:,utex2526_scaffold_12_g574.t1,1
2:,utex2526_scaffold_12_g601.t1,1
2:,utex2526_scaffold_12_g603.t1,1
2:,utex2526_scaffold_12_g615.t1,1
2:,utex2526_scaffold_12_g616.t1,1
2:,utex2526_scaffold_12_g653.t1,1
2:,utex2526_scaffold_12_g715.t1,1
2:,utex2526_scaffold_12_g509.t1,1
2:,utex2526_scaffold_12_g717.t1,1
2:,utex2526_scaffold_12_g720.t1,1
2:,utex2526_scaffold_12_g75.t1,1
2:,utex2526_scaffold_12_g78.t1,1
2:,utex2526_scaffold_13_g159.t1,1
2:,utex2526_scaffold_13_g21.t1,1
2:,utex2526_scaffold_13_g222.t1,1
2:,utex2526_scaffold_12_g52.t1,1
2:,utex2526_scaffold_12_g463.t1,1
2:,utex2526_scaffold_13_g32.t1,1
2:,utex2526_scaffold_12_g316.t1,1
2:,utex2526_scaffold_12_g176.t1,1
2:,utex2526_scaffold_12_g234.t1,1
2:,utex2526_scaffold_12_g240.t1,1
2:,utex2526_scaffold_12_g247.t1,1
2:,utex2526_scaffold_12_g293.t1,1
2:,utex2526_scaffold_12_g298.t1,1
2:,utex2526_scaffold_12_g307.t1,1
2:,utex2526_scaffold_12_g335.t1,1
2:,utex2526_scaffold_12_g441.t1,1
2:,utex2526_scaffold_12_g338.t1,1
2:,utex2526_scaffold_12_g348.t1,1
2:,utex2526_scaffold_12_g360.t1,1
2:,utex2526_scaffold_12_g371.t1,1
2:,utex2526_scaffold_12_g382.t1,1
2:,utex2526_scaffold_12_g435.t1,1
2:,utex2526_scaffold_12_g436.t1,1
2:,utex2526_scaffold_13_g253.t1,1
2:,utex2526_scaffold_13_g57.t1,1
29:,utex2526_scaffold_12_g527.t1,1
2:,utex2526_scaffold_14_g514.t1,1
2:,utex2526_scaffold_14_g377.t1,1
2:,utex2526_scaffold_14_g378.t1,1
2:,utex2526_scaffold_14_g403.t1,1
2:,utex2526_scaffold_14_g415.t1,1
2:,utex2526_scaffold_14_g43.t1,1
2:,utex2526_scaffold_14_g463.t1,1
2:,utex2526_scaffold_14_g482.t1,1
2:,utex2526_scaffold_14_g528.t1,1
2:,utex2526_scaffold_14_g362.t1,1
2:,utex2526_scaffold_14_g59.t1,1
2:,utex2526_scaffold_14_g65.t1,1
2:,utex2526_scaffold_15_g1010.t1,1
2:,utex2526_scaffold_15_g1011.t1,1
2:,utex2526_scaffold_15_g1024.t1,1
2:,utex2526_scaffold_15_g1037.t1,1
2:,utex2526_scaffold_15_g1038.t1,1
2:,utex2526_scaffold_14_g363.t1,1
2:,utex2526_scaffold_14_g34.t1,1
